高清（电信）,#genre#
黄品源-海浪,http://qukufile2.qianqian.com/data2/video/ff9888a76ff82080886fd1c2e24782c6/608003698/608003698.mp4
刘若英-当爱在靠近,http://qukufile2.qianqian.com/data2/video/3e6cffefabb669b1dae52e9aa47a73b5/607990892/607990892.mp4
刘若英-为爱痴狂,http://qukufile2.qianqian.com/data2/video/c93df601e8ad21da893c5b0fc997be4a/607984636/607984636.mp4
莫文蔚-盛夏的果实,http://qukufile2.qianqian.com/data2/video/540467677/24f9b31a35dbfc91fd67e72b42fcafbf/540467677.mp4
花粥、马雨阳-盗将行,https://vdse.bdstatic.com//8355cbc6c2fe19c5ad280869218430f5.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T13%3A03%3A13Z%2F-1%2Fhost%2F79c755e10a28040d25c417fac00f7f489b53a6d21959e047363889876ded1bce
于文文-体面,https://vdse.bdstatic.com//f18bdf41f28b68a1b0177fa5e5cdf8fe.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T14%3A25%3A29Z%2F-1%2Fhost
赵方婧-芒种,http://em.21dtv.com/songs/60178956.mkv
王琪-站着等你三千年,http://em.21dtv.com/songs/60170285.mkv
半阳-一曲相思,http://em.21dtv.com/songs/60165633.mkv
莫文蔚、张洪量-广岛之恋,http://qukufile2.qianqian.com/data2/video/540468019/a956adb4f028ba21bbe5a3b25cb4a792/540468019.mp4
伍佰-世界第一等,http://qukufile2.qianqian.com/data2/video/42fb57e477f5bd48f0e4be295bd1d218/607996216/607996216.mp4
伍佰-浪人情歌,http://qukufile2.qianqian.com/data2/video/f562e3ba4d6ec779c1fb2def8336b2b9/607998066/607998066.mp4
徐怀钰-纷飞,http://qukufile2.qianqian.com/data2/video/3e059c3138279752c96df979bd140619/607980979/607980979.mp4
任贤齐-伤心太平洋,http://qukufile2.qianqian.com/data2/video/f18b3a081de3533877b96a994b143b14/607997830/607997830.mp4
任贤齐-依靠,http://qukufile2.qianqian.com/data2/video/83717587aa92d09828b8164147cb8dc0/608007235/608007235.mp4
任贤齐-哭个痛快,http://qukufile2.qianqian.com/data2/video/49db66dcfc6ab4b1849666040ed3a006/608011778/608011778.mp4
任齐贤-心太软,http://vodcdn.video.taobao.com/oss/ali-video/1675208d8b5f0f0d8ce09236f4068dfe/video.m3u8
杨宗纬、张碧晨-凉凉,http://vodcdn.video.taobao.com/oss/taobao-ugc/81a4db5f7bb14f2e8260445fedc805c0/1484029283/video.m3u8.m3u8
陈慧娴-千千阙歌,http://vodcdn.video.taobao.com/oss/ali-video/8f45a35108ebe1b1951d2936007e3cd0/video.m3u8
吕方-朋友别哭,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/qgljCDKewD8vEgOMrrt%40%40sd.m3u8
林忆莲、李宗盛-当爱已成往事,http://em.21dtv.com/songs/60100136.mkv
许茹芸-独角戏,http://vodcdn.video.taobao.com/oss/ali-video/5333f389ce940d0a2c1dd6090927746c/video.m3u8
许茹芸-如果云知道,http://vodcdn.video.taobao.com/oss/ali-video/fd87aea7bc293a5930b8a64c752df476/video.m3u8
周华健-朋友,http://vodcdn.video.taobao.com/oss/ali-video/6079de4355c45a42073ead75954c1b2f/video.m3u8
张惠妹-我可以抱你吗,http://vodcdn.video.taobao.com/oss/taobao-ugc/f4428d3e798c4d279f90ba68a5b06dfa/1520326486/video.m3u8.m3u8
张惠妹-听海,http://vodcdn.video.taobao.com/oss/ali-video/c105aa7685c54fbfa74b92e8cc88a3e3/1457681472/video.m3u8.m3u8
MyHeartWillGoOn(泰坦尼克号主题曲),https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg_uCa4gUo7Irtnwc.mp4
广岛之恋,http://qukufile2.qianqian.com/data2/video/540468019/a956adb4f028ba21bbe5a3b25cb4a792/540468019.mp4
我是不是你最疼爱的人,http://qukufile2.qianqian.com/data2/video/7600f12b9f579908d0da1250ec0fb198/607962297/607962297.mp4
得意的笑,http://qukufile2.qianqian.com/data2/video/2dafdf92616b6c8ccd1f28c40ce7b5c2/607973321/607973321.mp4
陈慧娴-千千阙歌,http://vodcdn.video.taobao.com/oss/ali-video/8f45a35108ebe1b1951d2936007e3cd0/video.m3u8
周华健-风雨无阻,http://vodcdn.video.taobao.com/oss/ali-video/8d77795bdc63d87125ba47f993e0bfb4/video.m3u8
周慧敏-痴心换情深,http://vodcdn.video.taobao.com/oss/ali-video/aa07f0b5c8a36740b3bee03d69a4116c/video.m3u8
辛晓琪-领悟,http://vodcdn.video.taobao.com/oss/ali-video/2a4e61d4bba6b712bd5638fd508e85a5/video.m3u8
2021年6首网络伤感情歌,http://39.165.32.235:88/v1.go2yd.com/video/fcaf341a6038ed4d8dbd50deaf3036c1.mp4_bd.mp4

广播电台,#genre#
CNR经典音乐,http://ngcdn004.cnr.cn/live/dszs/index.m3u8
CCTV音乐之声,http://ngcdn003.cnr.cn/live/yyzs48/index.m3u8
怀集音乐台,http://live.xmcdn.com:80/live/966/64.m3u8
高清音乐台,http://live.xmcdn.com:80/live/1427/64.m3u8
新鲜音乐台,http://live.xmcdn.com:80/live/1908/64.m3u8
清晨音乐台,http://live.xmcdn.com:80/live/1011/64.m3u8
好听音乐台,http://live.xmcdn.com:80/live/870/64.m3u8
老歌音乐台,http://live.xmcdn.com:80/live/2628/64.m3u8
金十网络电台,http://fmcdn.jin10.com/AAC/voice.m3u8
亚洲经典音乐电台,http://live.xmcdn.com:80/live/1005/64.m3u8
香港电台第六台：香港之声,http://rthkaudio6cnr-lh.akamaihd.net/i/radio6cnr_1@575604/master.m3u8
萤火虫网络电台,http://ls.qingting.fm/live/4998.m3u8#http://fmyhc.com:8066/1022.mp3?t=1575879961529
中国校园之声,http://live.xmcdn.com/live/9/64.m3u8
500首华语经典,http://ls.qingting.fm/live/3412131.m3u8?bitrate=64
北京怀旧金曲,http://live.xmcdn.com:80/live/102/64.m3u8
长沙动感音乐,http://live.xmcdn.com:80/live/401/64.m3u8
江苏音乐广播,http://live.xmcdn.com:80/live/538/64.m3u8
北京音乐广播,http://live.xmcdn.com/live/95/64.m3u8
安徽音乐广播,http://stream.ahrtv.cn/yygb/sd/live.m3u8
贵州音乐广播,http://ls.qingting.fm/live/23937.m3u8
海南音乐广播,http://ls.qingting.fm/live/4878.m3u8
河北音乐广播,http://ls.qingting.fm/live/1649.m3u8
河南音乐广播,http://ls.qingting.fm/live/1208.m3u8
湖北经典音乐广播,http://live7.hbtv.com.cn/masvod/hbjdyygb_q1/index.m3u8
吉林音乐广播,http://ls.qingting.fm/live/1831.m3u8
山东音乐广播,http://ls.qingting.fm/live/1665.m3u8
山西音乐广播,http://live.xmcdn.com/live/886/64.m3u8
上海动感101,http://ls.qingting.fm/live/274.m3u8
重庆音乐广播,http://ls.qingting.fm/live/647.m3u8
福建音乐广播,http://ls.qingting.fm/live/4585.m3u8
厦门音乐广播,http://ls.qingting.fm/live/1739.m3u8
广东音乐之声,http://ls.qingting.fm/live/1260.m3u8
广西音乐广播,http://live.xmcdn.com:80/live/301/64.m3u8
深圳飞扬音乐电台,http://ls.qingting.fm/live/1271.m3u8
苏州音乐广播动听,http://live.xmcdn.com/live/65/64.m3u8
四川岷江音乐广播,http://ls.qingting.fm/live/1110.m3u8
新疆音乐广播,http://aod.xjbs.com.cn:1935/live/1039/32K/tzwj_video.m3u8
云南音乐广播,http://ls.qingting.fm/live/1929.m3u8
浙江动听,http://ls.qingting.fm/live/4866.m3u8

景区,#genre#
熊猫频道,http://111.20.105.60:6060/yinhe/2/ch00000090990000001679/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
成都大熊猫繁育研究基地 4M1080,http://39.135.230.80/ott.fj.chinamobile.com/PLTV/88888888/224/3221226715/index.m3u8
自然,http://185.57.68.33:8091/232/tracks-v1a1/index.m3u8
海底,http://live-1.otcnet.ru/podvodoi/index.m3u8
全国风景总览,https://gcalic.v.myalicdn.com/gc/wgw05_1/index.m3u8?contentid=2820180516001
贵州省兴义市万峰林,http://gccncc.v.wscdns.com/gc/xywfl_1/index.m3u8
贵州省兴义市马岭河峡谷,http://gccncc.v.wscdns.com/gc/xymlh_1/index.m3u8
贵州省贞丰市双乳峰景区,http://gccncc.v.wscdns.com/gc/xysrf_1/index.m3u8
湖南张家界水绕四门,http://gcalic.v.myalicdn.com/gc/zjjsrsm_1/index.m3u8
湖南张家界将军列队,http://gcalic.v.myalicdn.com/gc/zjjjjdl_1/index.m3u8
湖南张家界阿凡达悬浮山,http://gcalic.v.myalicdn.com/gc/zjjafdxfs_1/index.m3u8
湖南张家界迷魂台,http://gcalic.v.myalicdn.com/gc/zjjmht_1/index.m3u8
湖南张家界宝峰湖,http://gcalic.v.myalicdn.com/gc/zjjbfh_1/index.m3u8
湖南张家界御笔峰,http://gcalic.v.myalicdn.com/gc/zjjybf_1/index.m3u8
四川峨眉山云海日出,http://gcalic.v.myalicdn.com/gc/emsarm_1/index.m3u8
四川峨眉山远眺贡嘎雪山,http://gcalic.v.myalicdn.com/gc/emsyh_1/index.m3u8
四川峨眉山普贤菩萨铜像,http://gcalic.v.myalicdn.com/gc/emspxps_1/index.m3u8
四川峨眉山远眺万佛顶,http://gcalic.v.myalicdn.com/gc/emswfs_1/index.m3u8
浙江杭州云栖小镇,http://gcalic.v.myalicdn.com/gc/wygjt2_1/index.m3u8
重庆石柱华溪村,http://gcalic.v.myalicdn.com/gc/jsh02_1/index.m3u8
江西井冈山神山村,http://gcalic.v.myalicdn.com/gc/wysyxdhp_1/index.m3u8
安徽金寨大湾村,http://gcalic.v.myalicdn.com/gc/szgk01_1/index.m3u8
山西苛岚宋家沟新村,http://gcalic.v.myalicdn.com/gc/wysdhpcy_1/index.m3u8
河北张北德胜村,http://gcalic.v.myalicdn.com/gc/pygc01_1/index.m3u8
新疆天山(海西平台),http://gcalic.v.myalicdn.com/gc/xjtchxpt_1/index.m3u8
新疆天山(定海神针),http://gcalic.v.myalicdn.com/gc/xjtcdhsz_1/index.m3u8
新疆天山(马牙山),http://gcalic.v.myalicdn.com/gc/xjtcmys_1/index.m3u8
新疆天山(灯杆山),http://gcalic.v.myalicdn.com/gc/xjtcdgs_1/index.m3u8
重庆李子坝轻轨站,http://gcalic.v.myalicdn.com/gccntv240-lzb01_1/index.m3u8
国家游泳中心(水立方),http://gcalic.v.myalicdn.com/gccntv241-slf01_1/index.m3u8
湖南张家界天门山西线玻璃栈道,http://gcalic.v.myalicdn.com/gc/tms05_1/index.m3u8
湖南张家界天门山天门洞,http://gcalic.v.myalicdn.com/gc/tmstmd01_1/index.m3u8
湖南张家界天门山天空步道,http://gcalic.v.myalicdn.com/gc/tms02_1/index.m3u8
湖南张家界天门山云梦仙顶,http://gcalic.v.myalicdn.com/gc/tms04_1/index.m3u8
厦门鼓浪屿,http://gcalic.v.myalicdn.com/gc/gly01_1/index.m3u8
广西玉林大容山莲花山顶,http://gcalic.v.myalicdn.com/gc/drs01_1/index.m3u8
八里沟风景区桃花湾瀑布,http://gcalic.v.myalicdn.com/gc/blg05_1/index.m3u8
八里沟风景区天界山玻璃栈道,http://gcalic.v.myalicdn.com/gc/blg03_1/index.m3u8
汶川映秀新城,http://gcalic.v.myalicdn.com/gc/wcyxxc01_1/index.m3u8
十八洞村,http://gcalic.v.myalicdn.com/gc/sbd01_1/index.m3u8
趵突泉,http://gcalic.v.myalicdn.com/gc/btq01_1/index.m3u8
安徽池州九华山风景区拜经台,http://gcalic.v.myalicdn.com/gc/jhs02_1/index.m3u8
安徽池州九华山风景区九华山,http://gcalic.v.myalicdn.com/gc/jhs05_1/index.m3u8
安徽池州九华山风景区花台,http://gcalic.v.myalicdn.com/gc/jhs01_1/index.m3u8
江苏徐州云龙湖风景区云龙山观景台西,http://gcalic.v.myalicdn.com/gc/ylh04_1/index.m3u8
江苏徐州云龙湖风景区云龙山观景台南,http://gcalic.v.myalicdn.com/gc/ylh03_1/index.m3u8
浙江杭州千岛湖,http://gcalic.v.myalicdn.com/gc/caqdh_1/index.m3u8
南京玄武湖公园,http://gcalic.v.myalicdn.com/gc/xwh01_1/index.m3u8
云南丽江玉龙雪山,http://gcalic.v.myalicdn.com/gc/ylxs11_1/index.m3u8
云南丽江玉液湖,http://gcalic.v.myalicdn.com/gc/hkylxs02_1/index.m3u8
云南丽江蓝月谷,http://gcalic.v.myalicdn.com/gc/ylxs12_1/index.m3u8
云南白沙远眺玉龙雪山,http://gcalic.v.myalicdn.com/gc/hkylxs03_1/index.m3u8
云南丽江一滴水过丽江,http://gcalic.v.myalicdn.com/gc/hkylxs04_1/index.m3u8
云南丽江玉龙雪山草甸,http://gcalic.v.myalicdn.com/gc/hkylxs06_1/index.m3u8
云南丽江白水台,http://gcalic.v.myalicdn.com/gc/hkylxs07_1/index.m3u8
云南丽江蓝月谷中游湖面,http://gcalic.v.myalicdn.com/gc/hkylxs08_1/index.m3u8
云南丽江高尔夫,http://gcalic.v.myalicdn.com/gc/hkylxs09_1/index.m3u8
云南丽江冰川,http://gcalic.v.myalicdn.com/gc/hkylxs05_1/index.m3u8
云南丽江印象实景,http://gcalic.v.myalicdn.com/gc/hkylxs01_1/index.m3u8
江苏南京牛首山,http://gcalic.v.myalicdn.com/gc/nss01_1/index.m3u8
福建漳州六鳌翡翠湾,http://gcalic.v.myalicdn.com/gc/fcw01_1/index.m3u8
福建漳州醉美沙滩翡翠湾,http://gcalic.v.myalicdn.com/gc/fcw03_1/index.m3u8
天津之眼,http://gcalic.v.myalicdn.com/gc/tjhh01_1/index.m3u8
天津海河,http://gcalic.v.myalicdn.com/gc/tjhh01_1/index.m3u8
四川西昌邛海景区,http://gcalic.v.myalicdn.com/gc/xcqh01_1/index.m3u8
普陀山,http://gcalic.v.myalicdn.com/gc/pts01_1/index.m3u8
浙江舟山东极岛,http://gcalic.v.myalicdn.com/gc/djd01_1/index.m3u8
河南郑东新区千玺广场,http://gcalic.v.myalicdn.com/gc/zdxq01_1/index.m3u8
四川四姑娘山幺妹峰,http://gcalic.v.myalicdn.com/gc/sgns01_1/index.m3u8
四川四姑娘山隆珠措,http://gcalic.v.myalicdn.com/gc/sgns02_1/index.m3u8
宁夏沙坡头黄河漂流,http://gcalic.v.myalicdn.com/gc/nxspthhpl_1/index.m3u8
宁夏沙坡头长河落日,http://gcalic.v.myalicdn.com/gc/nxsptdmgychlr_1/index.m3u8
宁夏沙坡头大漠孤烟,http://gcalic.v.myalicdn.com/gc/nxsptdmgy_1/index.m3u8
丽江古城大研花巷观景,http://gcalic.v.myalicdn.com/gc/ljgcdyhxgjt_1/index.m3u8
丽江古城大水车,http://gcalic.v.myalicdn.com/gc/ljgcdsc_1/index.m3u8
丽江古城万古楼遥望玉龙雪山,http://gcalic.v.myalicdn.com/gc/ljgcwglytylxs_1/index.m3u8
狮子山鸟瞰丽江古城,http://gcalic.v.myalicdn.com/gc/ljgcszsnkgc_1/index.m3u8
云台山小寨沟,http://gcalic.v.myalicdn.com/gc/ytsxzg_1/index.m3u8
云台山百家岩,http://gcalic.v.myalicdn.com/gc/ytsbjy_1/index.m3u8
云台山红石峡,http://gcalic.v.myalicdn.com/gc/ytshsx_1/index.m3u8
云台山茱萸峰,http://gcalic.v.myalicdn.com/gc/ytszyf_1/index.m3u8
雪乡梦幻家园,http://gcalic.v.myalicdn.com/gc/mdjxxmhjyxj_1/index.m3u8
雪乡梦幻家园观景台,http://gcalic.v.myalicdn.com/gc/mdjxxmhjygjt_1/index.m3u8
雪乡大石碑,http://gcalic.v.myalicdn.com/gc/mdjxxdsb_1/index.m3u8
乌镇蓝印花布,http://gcalic.v.myalicdn.com/gc/zjwzlyhb_1/index.m3u8
乌镇西市河,http://gcalic.v.myalicdn.com/gc/zjwzbblh_1/index.m3u8
乌镇龙形田,http://gcalic.v.myalicdn.com/gc/zjwzlxt_1/index.m3u8
乌镇全景,http://gcalic.v.myalicdn.com/gc/zjwzblt_1/index.m3u8
凤凰古城南华山,http://gcalic.v.myalicdn.com/gc/fhgcdnhs_1/index.m3u8
凤凰古城东关门,http://gcalic.v.myalicdn.com/gc/fhgcdgm_1/index.m3u8
黄花城水长城01,http://gcalic.v.myalicdn.com/gc/wgw01_1/index.m3u8
黄花城水长城02,http://gcalic.v.myalicdn.com/gc/wgw02_1/index.m3u8
黄花城水长城03,http://gcalic.v.myalicdn.com/gc/wgw03_1/index.m3u8
黄花城水长城04,http://gcalic.v.myalicdn.com/gc/wgw04_1/index.m3u8
鸣沙山,http://gcalic.v.myalicdn.com/gc/dhyyqst_1/index.m3u8
鸣沙山山门,http://gcalic.v.myalicdn.com/gc/dhyyqyyq_1/index.m3u8
月牙泉,http://gcalic.v.myalicdn.com/gc/dhyyqsm_1/index.m3u8
五彩池,http://gcalic.v.myalicdn.com/gc/hlwcc_1/index.m3u8
黄龙,http://gcalic.v.myalicdn.com/gc/hlzycc_1/index.m3u8
望乡台,http://gcalic.v.myalicdn.com/gc/hlwxt_1/index.m3u8
洗身洞,http://gcalic.v.myalicdn.com/gc/hlxsd_1/index.m3u8
泰山主峰,http://gcalic.v.myalicdn.com/gc/taishan01_1/index.m3u8
泰山大观峰,http://gcalic.v.myalicdn.com/gc/taishan03_1/index.m3u8
泰山拱北石,http://gcalic.v.myalicdn.com/gc/taishan04_1/index.m3u8
泰山玉皇顶,http://gcalic.v.myalicdn.com/gc/taishan06_1/index.m3u8
泰山十八盘,http://gcalic.v.myalicdn.com/gc/taishan05_1/index.m3u8
泰山天街,http://gcalic.v.myalicdn.com/gc/taishan07_1/index.m3u8
泰山经石峪,http://gcalic.v.myalicdn.com/gc/hkts04_1/index.m3u8
泰山望人松,http://gcalic.v.myalicdn.com/gc/taishan02_1/index.m3u8
泰山龙潭水库,http://gcalic.v.myalicdn.com/gc/hkts06_1/index.m3u8
泰山南天门,http://gcalic.v.myalicdn.com/gc/hkts07_1/index.m3u8
泰山白云亭悬崖,http://gcalic.v.myalicdn.com/gc/hkts02_1/index.m3u8
泰山扇子崖,http://gcalic.v.myalicdn.com/gc/hkts08_1/index.m3u8
泰山太平岭,http://gcalic.v.myalicdn.com/gc/hkts09_1/index.m3u8
泰山碧霞祠,http://gcalic.v.myalicdn.com/gc/hkts03_1/index.m3u8
泰山玉皇顶东,http://gcalic.v.myalicdn.com/gc/hkts10_1/index.m3u8
泰山玉皇顶西,http://gcalic.v.myalicdn.com/gc/hkts11_1/index.m3u8
黄山卧云峰,http://gcalic.v.myalicdn.com/gc/hswlf_1/index.m3u8
黄山始信新道,http://gcalic.v.myalicdn.com/gc/hsyg_1/index.m3u8
黄山梦笔生花,http://gcalic.v.myalicdn.com/gc/hsmbsh_1/index.m3u8
黄山排云亭,http://gcalic.v.myalicdn.com/gc/hspyt_1/index.m3u8
黄山平天矼,http://gcalic.v.myalicdn.com/gc/hsptgz_1/index.m3u8
黄山飞来石,http://gcalic.v.myalicdn.com/gc/hsptgy_1/index.m3u8
黄山光明顶,http://gcalic.v.myalicdn.com/gc/hsgmd_1/index.m3u8
黄山,http://gcalic.v.myalicdn.com/gc/ahhs01_1/index.m3u8
福建宁德太姥山景区,http://gcalic.v.myalicdn.com/gc/tms01_1/index.m3u8
陕西洋县国宝朱鹮01,http://gcalic.v.myalicdn.com/gc/zhhd01_1/index.m3u8
陕西洋县国宝朱鹮02,http://gcalic.v.myalicdn.com/gc/zh02_1/index.m3u8
陕西洋县国宝朱鹮03,http://gcalic.v.myalicdn.com/gc/zh03_1/index.m3u8
陕西洋县国宝朱鹮04,http://gcalic.v.myalicdn.com/gc/zh04_1/index.m3u8
安徽黟县西递半山亭,http://gcalic.v.myalicdn.com/gc/yxxdbst_1/index.m3u8
安徽黟县西递牌坊,http://gcalic.v.myalicdn.com/gc/yxxdpf_1/index.m3u8
安徽黟县宏村月沼,http://gcalic.v.myalicdn.com/gc/yxhcyz_1/index.m3u8
安徽黟县宏村南湖,http://gcalic.v.myalicdn.com/gc/yxhcyz_1/index.m3u8
安徽黟县芦村远眺,http://gcalic.v.myalicdn.com/gc/yxlcyt_1/index.m3u8
深圳世界之窗文化主题公园,http://gcalic.v.myalicdn.com/gc/sjzc01_1/index.m3u8
八达岭长城南七楼,http://gcalic.v.myalicdn.com/gc/bgws7_1/index.m3u8
八达岭长城北十楼,http://gcalic.v.myalicdn.com/gc/bgwn10_1/index.m3u8
中央电视塔东,http://gcalic.v.myalicdn.com/gc/ztd_1/index.m3u8
中央电视塔南,http://gcalic.v.myalicdn.com/gc/ztn_1/index.m3u8
中央电视塔北,http://gcalic.v.myalicdn.com/gc/ztb_1/index.m3u8
恒山悬空寺全景,http://gcalic.v.myalicdn.com/gc/hsxksqj_1/index.m3u8
恒宗,http://gcalic.v.myalicdn.com/gc/hsxkssqdzrqj_1/index.m3u8
悬空寺侧景,http://gcalic.v.myalicdn.com/gc/hsxkssqdzrqj_1/index.m3u8
黄果树银链坠潭瀑布,http://gcalic.v.myalicdn.com/gc/hgsylztpb_1/index.m3u8
黄果树六角亭瀑布,http://gcalic.v.myalicdn.com/gc/hgsspzxdpb_1/index.m3u8
天涯鸟瞰,http://gcalic.v.myalicdn.com/gc/tyhjtynl_1/index.m3u8
天涯石,http://gcalic.v.myalicdn.com/gc/tyhjtys_1/index.m3u8
南天一柱,http://gcalic.v.myalicdn.com/gc/tyhjntyz_1/index.m3u8
日月石,http://gcalic.v.myalicdn.com/gc/tyhjrys_1/index.m3u8
平山湖大峡谷石林,http://gcalic.v.myalicdn.com/gc/pshdxg02_1/index.m3u8
桂林象山公园,http://gcalic.v.myalicdn.com/gc/glxs01_1/index.m3u8
六盘山红军长征景区,http://gcalic.v.myalicdn.com/gc/lpsgmjng01_1/index.m3u8
华山,http://gcalic.v.myalicdn.com/gc/hkhs01_1/index.m3u8
贵州省贞丰市双乳峰景区,http://gcalic.v.myalicdn.com/gc/xysrf_1/index.m3u8
云南大理崇圣寺三塔中景,http://gcalic.v.myalicdn.com/gc/dlst03_1/index.m3u8
云南大理崇圣寺三塔湖面,http://gcalic.v.myalicdn.com/gc/dlst02_1/index.m3u8
云南大理崇圣寺三塔远景,http://gcalic.v.myalicdn.com/gc/dlst01_1/index.m3u8
广西桂林漓江景区,http://gcalic.v.myalicdn.com/gc/gllj01_1/index.m3u8
青岛崂山双福,http://gcalic.v.myalicdn.com/gc/qdls03_1/index.m3u8
青岛崂山太清,http://gcalic.v.myalicdn.com/gc/qdls04_1/index.m3u8
青岛崂山灵旗峰,http://gcalic.v.myalicdn.com/gc/qdls01_1/index.m3u8
青岛崂山八水河,http://gcalic.v.myalicdn.com/gc/qdls02_1/index.m3u8
三亚南山文化旅游区海上观音,http://gcalic.v.myalicdn.com/gc/syns01_1/index.m3u8
仙都风景区,http://gcalic.v.myalicdn.com/gc/xdfjq01_1/index.m3u8
宁夏黄河大峡谷,http://gcalic.v.myalicdn.com/gc/hhdxg01_1/index.m3u8
张掖七彩丹霞,http://gcalic.v.myalicdn.com/gc/zyqcdx01_1/index.m3u8
嵩山少林寺广场,http://gcalic.v.myalicdn.com/gc/zsslsgc_1/index.m3u8
婺源01,http://gcalic.v.myalicdn.com/gc/wygjt1_1/index.m3u8
神农架金丝猴01,http://gcalic.v.myalicdn.com/gc/jshhd01_1/index.m3u8
都江堰鱼嘴,http://gcalic.v.myalicdn.com/gc/djyqyl1_1/index.m3u8
丹霞山丹梯铁锁,http://gcalic.v.myalicdn.com/gc/dxsdtts_1/index.m3u8
丹霞山韶音亭,http://gcalic.v.myalicdn.com/gc/dxssyt_1/index.m3u8
云南红河哈尼梯田多依树景点,http://gcalic.v.myalicdn.com/gc/hnttdysjd_1/index.m3u8
云南红河哈尼梯田普高老寨,http://gcalic.v.myalicdn.com/gc/hnttpgsz_1/index.m3u8
云南红河哈尼梯田老虎嘴,http://gcalic.v.myalicdn.com/gc/hnttlhzjd_1/index.m3u8
江西龙虎山中间水泡,http://gcalic.v.myalicdn.com/gc/lhszjsp_1/index.m3u8
江西龙虎山山涧栈道,http://gcalic.v.myalicdn.com/gc/lhssjzd_1/index.m3u8
乐山大佛全景,http://gcalic.v.myalicdn.com/gc/lsdfgfl_1/index.m3u8
福建武夷山玉女峰,http://gcalic.v.myalicdn.com/gc/wysynf_1/index.m3u8

信息_997788,#genre#
Barely Legal TV,http://37.235.199.92:4022/udp/225.50.70.4:1234?type=.mp4
Free X TV,http://37.235.199.92:4022/udp/225.50.70.5:1234?type=.mp4
Extasy 4K,http://185.183.34.118/iptv/N8RG6LD442U365/5014/index.m3u8
Redlight TV,http://51.15.0.141:88/redlightHD/tracks-v1a1/mono.m3u8#http://51.15.0.141:88/redlightHD/mpegts.mp4
HustlerHD,http://51.15.0.141:88/hustlerhd/tracks-v1a1/mono.m3u8#http://51.15.0.141:88/hustlerhd/mpegts.mp4
A3Bikini TV,https://vcnbikininetwork.teleosmedia.com/stream/bikininetwork/a3bikini/seglist_720p.m3u8?fluxustv.m3u8
FTV Midnight Secrets (UHD),http://fash1043.cloudycdn.services/slive/_definst_/ftv_midnite_secrets_adaptive.smil/chunklist_b4700000_t64MTA4MHA=.m3u8
AST TV 1 HQ,https://www.ast.tv/stream/1/ultra.m3u8
AST TV 2 HQ,https://www.ast.tv/stream/2/ultra.m3u8
Filmon TV 1 (18+),http://www.filmon.com/vr-streams/6170.high/playlist.m3u8
Filmon TV 2 (18+),http://www.filmon.com/vr-streams/6158.high/playlist.m3u8
Filmon TV 3 (18+),http://www.filmon.com/vr-streams/6155.high/playlist.m3u8
Filmon TV 4 (18+),http://www.filmon.com/vr-streams/6152.high/playlist.m3u8
Shemale Tube TV HD (21+),https://www.ast.tv/stream/1/ultra.m3u8
Shemale Tube TV 2 HD (21+),https://www.ast.tv/stream/2/ultra.m3u8
SHELK SD (18+),http://live-1.otcnet.ru/shelksd/index.m3u8
SHELK (18+),http://live-1.otcnet.ru/shelk/index.m3u8
Jasmin TV HD (18+),http://109.71.162.112:1935/live/hd.jasminchannel.stream/playlist.m3u8
Miami TV (18+),http://59ec5453559f0.streamlock.net:1935/miamitv/smil:miamitvROKU/chunklist_b2592000.m3u8
Miami TV Jenny For You (18+),http://59ec5453559f0.streamlock.net:1935/jennyforyou/jennyforyou/playlist.m3u8
Miami TV Jenny Live (18+),http://59ec5453559f0.streamlock.net:1935/JennyLive/JennyLive/playlist.m3u8
Miami TV Promo (18+),http://59ec5453559f0.streamlock.net:1935/mexicotv/smil:miamitvmexico/chunklist_b1896000.m3u8
Miami TV Latino,https://59ec5453559f0.streamlock.net/canal18/smil:canal18/chunklist_w577650521_b2592000.m3u8
SOCHI,http://sochi.camera:8080/cam_359/tracks-v1a1/index.m3u8
HAPPY,rtmp://161.202.204.248:1935/tv/ttv12
HAPPY,http://sxgs88.picp.vip:9090/hstv.php?id=412&type=.m3u8
HAPPY,tvbus://6FPNBzRsYXHBDN6wicZW2dmNv4z7jZJdekBKaeTZbxFu63sSCSjYd6GZaCZBR
TokyoHOT,http://sxgs88.picp.vip:9090/hstv.php?id=416&type=.m3u8
HOT,tvbus://6iTNFjY8ZAGCf3rHAN6uVBmVN3Hwu2a9wHKjb46C4BNS5jkHXx92s6CwzzAmE
HOT,http://sxgs88.picp.vip:9090/hstv.php?id=407&type=.m3u8
松视1台,rtmp://161.202.204.248:1935/tv/ttv11
松视1台,tvbus://6j9sopzBQKaUPnGvkMH4tMfWbCj4BbuPcV9TFJ3GLqtS2TrMvHQrJj94B3wmL
松视1台,http://sxgs88.picp.vip:9090/hstv.php?id=402&type=.m3u8
松视三台,http://z2.ubtvfans.com/live/404/9e0e949eadda1be5504aed04b804d1f6/index.m3u8
松视2台p0818,p5p://0818.02686.cc:20012/5f486541000e03532e4b74511bfe562e
